,Nflow
0,0.07098437500000002
1,0.050730468750000014
2,0.04796875000000002
3,0.0958359375
4,0.05544531250000001
5,0.05609765625
6,0.08062890625
7,0.04199609375000002
8,0.051937500000000004
9,0.0723203125
10,0.04863671875000001
11,0.07868359375
12,0.04623828125000001
13,0.04502343750000001
14,0.089796875
15,0.06865234375000001
16,0.04924609375000001
17,0.04203515625000003
18,0.08645312500000002
19,0.09503515624999999
20,0.04209765625000003
21,0.05078906250000001
22,0.072125
23,0.06795703125
24,0.051000000000000004
25,0.08798046874999998
26,0.05187500000000002
27,0.05536718750000001
28,0.04228906250000002
29,0.05669140625000001
