,Nflow
0,0.05535937500000003
1,0.05948437500000002
2,0.04978906250000002
3,0.06212500000000003
4,0.05168359375000003
5,0.06434375000000002
6,0.06287500000000001
7,0.06321484375000003
8,0.06892187500000002
9,0.05828515625000002
10,0.055972656250000016
11,0.05369531250000002
12,0.05785937500000002
13,0.06921093750000001
14,0.06219140625000002
15,0.05864062500000002
16,0.05252343750000002
17,0.050449218750000024
18,0.06028125000000002
19,0.07671875000000002
20,0.06292578125
21,0.06586328125000002
22,0.06211328125000001
23,0.06119140625000002
24,0.06382421875000002
25,0.056171875000000024
26,0.08615234375
27,0.060250000000000026
28,0.06566406250000001
29,0.06441015625000002
