,Nflow
0,0.05260156250000003
1,0.060796875000000014
2,0.08952734375
3,0.0801484375
4,0.05951562500000002
5,0.06435156250000001
6,0.05658593750000002
7,0.05642578125000003
8,0.06281250000000002
9,0.06976562500000003
10,0.06560156250000002
11,0.06071093750000003
12,0.06583984375000002
13,0.05025781250000003
14,0.07995703125
15,0.06558203125000002
16,0.07689062500000002
17,0.06159765625000002
18,0.059285156250000026
19,0.06475781250000001
20,0.05522265625000002
21,0.05674609375000002
22,0.07158984375000002
23,0.053550781250000026
24,0.07112500000000002
25,0.08669921875
26,0.055570312500000024
27,0.07329296875000002
28,0.05727734375000003
29,0.058542968750000014
