,Nflow
0,0.061597656250000014
1,0.044714843750000025
2,0.04310546875000003
3,0.04496093750000002
4,0.04817968750000001
5,0.043175781250000024
6,0.04507421875000002
7,0.04320703125000003
8,0.04590234375000002
9,0.05355468750000002
10,0.04374218750000003
11,0.04998046875000002
12,0.04496093750000002
13,0.04737109375000002
14,0.04280078125000003
15,0.04759375000000002
16,0.046695312500000016
17,0.04751171875000002
18,0.04871875000000002
19,0.04489843750000003
20,0.04336718750000003
21,0.049652343750000015
22,0.04525390625000002
23,0.04637109375000002
24,0.042968750000000035
25,0.04384375000000003
26,0.04906250000000002
27,0.04400390625000003
28,0.046730468750000025
29,0.04614843750000002
