,Nflow
0,0.06357421875000002
1,0.055023437500000015
2,0.048976562500000015
3,0.05019531250000002
4,0.04382421875000003
5,0.052500000000000026
6,0.04698828125000003
7,0.05321875000000002
8,0.05633984375000002
9,0.08096093750000002
10,0.04592578125000002
11,0.04589453125000002
12,0.06562890625000001
13,0.051281250000000014
14,0.05275390625000002
15,0.047843750000000025
16,0.05090625000000002
17,0.04387500000000003
18,0.049769531250000026
19,0.05382031250000001
20,0.04983203125000002
21,0.049187500000000016
22,0.05242187500000002
23,0.04751171875000003
24,0.05439453125000002
25,0.04871484375000002
26,0.04562109375000002
27,0.05118359375000002
28,0.059851562500000025
29,0.06303906250000002
