,Nflow
0,0.06873828125
1,0.06491015625000002
2,0.06350000000000001
3,0.045589843750000025
4,0.05088281250000001
5,0.04558593750000002
6,0.048113281250000015
7,0.05388671875000002
8,0.05503125000000001
9,0.06343750000000001
10,0.050222656250000025
11,0.05058203125000002
12,0.06075000000000001
13,0.06298437500000001
14,0.05030859375000002
15,0.04751562500000002
16,0.05800781250000001
17,0.04624609375000002
18,0.06409375
19,0.046066406250000025
20,0.04396875000000003
21,0.04727343750000002
22,0.05221093750000001
23,0.04862890625000002
24,0.06491796875000001
25,0.045199218750000034
26,0.06347656250000003
27,0.053042968750000016
28,0.05585546875000001
29,0.050339843750000016
