,Nflow
0,0.04647656250000001
1,0.049765625000000015
2,0.07821484374999998
3,0.050351562500000016
4,0.060886718750000006
5,0.09485546874999999
6,0.07000390625
7,0.0686796875
8,0.07425781249999999
9,0.04694921875000002
10,0.0690625
11,0.06473437500000001
12,0.04674218750000002
13,0.05277734375000002
14,0.062011718750000014
15,0.07803125000000001
16,0.06819140625
17,0.056406250000000005
18,0.04688281250000001
19,0.047273437500000015
20,0.04257812500000002
21,0.053972656250000015
22,0.07419921875
23,0.09153125
24,0.042410156250000025
25,0.04674609375000001
26,0.06128125000000001
27,0.05327343750000001
28,0.04928906250000001
29,0.04764062500000002
