,Nflow
0,0.07294531249999998
1,0.08592578125
2,0.05419531250000001
3,0.07075390624999998
4,0.0644296875
5,0.11076171874999999
6,0.04601562500000002
7,0.06122656250000001
8,0.09950390625
9,0.04495312500000004
10,0.06352734375000002
11,0.11049609375
12,0.06380859375000002
13,0.040570312500000025
14,0.0930703125
15,0.08584375
16,0.07317578124999999
17,0.04221484375000003
18,0.07385546874999999
19,0.04857421875
20,0.04355468750000001
21,0.040539062500000014
22,0.08812109374999999
23,0.05053906250000001
24,0.045433593750000015
25,0.04444140625000004
26,0.04737109375000001
27,0.045187500000000005
28,0.06607421875
29,0.05067578125000001
