,Nflow
0,0.04526562500000002
1,0.046449218750000035
2,0.04395312500000002
3,0.05054687500000001
4,0.08841796874999999
5,0.07269921875
6,0.04369140625000002
7,0.05898828125000001
8,0.043601562500000024
9,0.07117187500000002
10,0.04585156250000001
11,0.04587500000000003
12,0.05004687500000001
13,0.048652343750000014
14,0.06189453125
15,0.046136718750000014
16,0.04611718750000004
17,0.04537109375000003
18,0.04507812500000002
19,0.10574999999999998
20,0.04730078125000002
21,0.07231640625
22,0.0736328125
23,0.08448046874999998
24,0.05333203125000001
25,0.09264453125
26,0.04959375000000002
27,0.05338281250000001
28,0.051566406250000016
29,0.10658203124999999
