,Nflow
0,0.04781250000000003
1,0.04771093750000003
2,0.09426171875
3,0.06756250000000003
4,0.07384375000000001
5,0.13009375
6,0.05578125000000002
7,0.053808593750000015
8,0.07169531250000001
9,0.04817968750000004
10,0.05754687500000002
11,0.05713671875000002
12,0.048984375000000024
13,0.06566015625
14,0.08696484375
15,0.05895703125000002
16,0.06712890625000002
17,0.04954296875000003
18,0.08443359375000001
19,0.05538281250000003
20,0.058500000000000024
21,0.07454687500000001
22,0.07312890625000001
23,0.045828125000000025
24,0.06478906250000001
25,0.04531250000000002
26,0.11955859375
27,0.04709765625000003
28,0.05211718750000002
29,0.058328125000000015
