,Nflow
0,0.05903515625000001
1,0.04305468750000002
2,0.07400781249999999
3,0.05842578125000002
4,0.04815234375000002
5,0.05222265625000001
6,0.14132421874999998
7,0.07007031250000002
8,0.05772265625000002
9,0.06844921875000001
10,0.0802109375
11,0.04808593750000001
12,0.07615234375
13,0.07480078125
14,0.04465234375000002
15,0.06293750000000001
16,0.05482031250000001
17,0.047562500000000014
18,0.050699218750000025
19,0.044738281250000025
20,0.044417968750000036
21,0.04998828125000001
22,0.10112499999999999
23,0.04821875000000001
24,0.0978125
25,0.05051953125000001
26,0.11073046874999999
27,0.11746093749999997
28,0.045832031250000016
29,0.047375000000000014
