,Nflow
0,0.05180468750000003
1,0.054496093750000016
2,0.05005859375000003
3,0.060339843750000025
4,0.04818359375000003
5,0.054105468750000024
6,0.04654687500000003
7,0.083640625
8,0.06257812500000001
9,0.05760937500000002
10,0.07437109375
11,0.08476562500000001
12,0.08982421875
13,0.07266796875
14,0.05008203125000002
15,0.07233984375000002
16,0.05042968750000003
17,0.06313671875000001
18,0.04875390625000002
19,0.05733984375000002
20,0.06841796875000002
21,0.06932421875000003
22,0.07744921875000002
23,0.046375000000000034
24,0.04551171875000003
25,0.05932812500000002
26,0.1038828125
27,0.07639062500000002
28,0.09075390625000002
29,0.11252343749999999
