,Nflow
0,0.04678906250000001
1,0.05230468750000002
2,0.04550781250000002
3,0.05719140625000001
4,0.06865625
5,0.07719921874999999
6,0.05187890625000001
7,0.048769531250000026
8,0.04920703125000002
9,0.04538281250000002
10,0.06191406250000001
11,0.081625
12,0.06257421875000001
13,0.0824921875
14,0.04929687500000001
15,0.047437500000000014
16,0.07191015625000001
17,0.04593750000000002
18,0.0673125
19,0.04652734375000002
20,0.08528124999999999
21,0.05046875000000001
22,0.04692578125000002
23,0.067125
24,0.047546875
25,0.07373046875
26,0.06016015625
27,0.048605468750000026
28,0.06581640625
29,0.09884374999999998
