,Nflow
0,0.07464453125
1,0.05047265625000001
2,0.09387890624999999
3,0.052437500000000005
4,0.06983203125000001
5,0.04717187500000003
6,0.042796875000000026
7,0.0756015625
8,0.061968749999999996
9,0.05849218750000001
10,0.04515234375000003
11,0.07625390625
12,0.04882031250000002
13,0.12196874999999999
14,0.07574609375
15,0.086359375
16,0.04518359375000003
17,0.070328125
18,0.05387500000000001
19,0.07921875
20,0.06038281250000001
21,0.06099218750000001
22,0.0575390625
23,0.05908203125
24,0.04907031250000001
25,0.04507031250000003
26,0.043527343750000023
27,0.06703125000000001
28,0.0697421875
29,0.1033359375
