,Nflow
0,0.10042187500000001
1,0.05148046875000002
2,0.07762890625000002
3,0.04735937500000002
4,0.07336718750000001
5,0.07232421875
6,0.054945312500000024
7,0.05900390625000002
8,0.06226953125000002
9,0.05161718750000003
10,0.07994921875000002
11,0.05576953125000002
12,0.07436718750000001
13,0.055433593750000024
14,0.07274609375000002
15,0.0931875
16,0.06925781250000002
17,0.046089843750000026
18,0.1206640625
19,0.04883593750000003
20,0.04942968750000003
21,0.04782812500000003
22,0.04797265625000004
23,0.07446093750000002
24,0.04882421875000002
25,0.09367187500000002
26,0.06146875000000002
27,0.07145703125000002
28,0.06986328125000002
29,0.08363671875
