,Nflow
0,0.05035546875000003
1,0.07578515625000001
2,0.0597421875
3,0.07000390625
4,0.054492187500000004
5,0.04688281250000002
6,0.07791796875
7,0.04844921875000003
8,0.047785156250000016
9,0.05369921875000001
10,0.11363671874999998
11,0.08644140624999999
12,0.05377343750000001
13,0.06059765625000001
14,0.04700390625000002
15,0.07148046875
16,0.045824218750000034
17,0.05343359375000001
18,0.08861328125
19,0.05475390625000001
20,0.05301953125000001
21,0.04294921875000003
22,0.07270703125000001
23,0.07019140625
24,0.05026953125000001
25,0.08023828125
26,0.05820703125000001
27,0.061828125000000005
28,0.05255078125000001
29,0.04623828125000003
