,Nflow
0,0.06672727272727277
1,0.059297520661157066
2,0.057438016528925655
3,0.050000000000000044
4,0.07789256198347111
5,0.06115702479338848
6,0.05371900826446285
7,0.0610454545454546
8,0.06294214876033062
9,0.06115702479338848
10,0.0704545454545455
11,0.05557851239669426
12,0.06115702479338848
13,0.06859504132231409
14,0.05557851239669426
15,0.06859504132231409
16,0.05557851239669426
17,0.06115702479338848
18,0.052053719008264505
19,0.06301652892561987
20,0.059297520661157066
21,0.057438016528925655
22,0.050000000000000044
23,0.07789256198347111
24,0.06115702479338848
25,0.05371900826446285
26,0.0610454545454546
27,0.06294214876033062
28,0.06115702479338848
29,0.0704545454545455
