,Nflow
0,0.0741735537190083
1,0.059297520661157066
2,0.057438016528925655
3,0.06115702479338847
4,0.05371900826446285
5,0.06487603305785129
6,0.06115702479338848
7,0.059297520661157066
8,0.059297520661157066
9,0.06115702479338847
10,0.059297520661157066
11,0.06859504132231409
12,0.07603305785123972
13,0.07603305785123972
14,0.057438016528925655
15,0.05743801652892567
16,0.06301652892561987
17,0.08347107438016534
18,0.05557851239669426
19,0.059297520661157066
20,0.06115702479338847
21,0.059297520661157066
22,0.06859504132231409
23,0.07603305785123972
24,0.07603305785123972
25,0.057438016528925655
26,0.05743801652892567
27,0.06301652892561987
28,0.08347107438016534
29,0.05557851239669426
