,TRUST,TRUST++ MV,TRUST++ tuned,boosting,MC,K_tuned
0,0.10073140495867705,0.06695454545454603,0.06516528925619892,0.08538016528925589,0.40598347107438276,95.0
1,0.08922314049586755,0.06067768595041375,0.06067768595041375,0.07999586776859477,0.4059917355371927,100.0
2,0.09176859504132198,0.060289256198347636,0.060289256198347636,0.09286776859504088,0.4060165289256224,100.0
3,0.0962024793388425,0.06711983471074438,0.0679380165289262,0.09040082644627997,0.4059752066115729,95.0
4,0.10516115702479291,0.07361157024793413,0.07361157024793413,0.10274793388429715,0.40598760330578776,100.0
5,0.09917355371900766,0.06353719008264516,0.06353719008264516,0.0947561983471069,0.4060082644628126,100.0
6,0.10276033057851164,0.06495041322314107,0.0649380165289262,0.10562396694214805,0.4060041322314076,95.0
7,0.09395041322313998,0.06776446280991794,0.06969421487603354,0.10283884297520599,0.4060123966942175,95.0
8,0.09764876033057798,0.06711983471074437,0.06728099173553777,0.11204545454545378,0.40595867768595306,95.0
9,0.0853925619834708,0.06262809917355426,0.06262809917355426,0.09951239669421444,0.4060000000000027,100.0
10,0.1066198347107434,0.07031404958677744,0.07031404958677744,0.08260743801652845,0.4059710743801679,100.0
11,0.09428512396694187,0.06338842975206666,0.06338842975206666,0.09076033057851195,0.4060041322314076,100.0
12,0.09216942148760283,0.06346280991735595,0.06346280991735595,0.08639669421487532,0.4059917355371927,100.0
13,0.11752479338842897,0.07004545454545513,0.06911983471074437,0.09384710743801537,0.4059917355371927,90.0
14,0.09783471074380105,0.06461157024793446,0.06597520661157083,0.09793801652892473,0.40599586776859764,95.0
15,0.09793388429751983,0.06609917355371958,0.06609917355371958,0.09570247933884203,0.4059958677685977,100.0
16,0.08884297520661125,0.06540082644628156,0.06540082644628156,0.09871900826446206,0.4060041322314076,100.0
17,0.08923553719008237,0.06383884297520719,0.06383884297520719,0.07991735537190059,0.4059917355371927,100.0
18,0.103028925619834,0.06305785123966999,0.06305785123966999,0.09615702479338764,0.4060000000000027,100.0
19,0.09239256198347076,0.06333884297520719,0.06360330578512453,0.10300413223140377,0.40598760330578776,90.0
20,0.09067355371900791,0.06719834710743859,0.06947520661157075,0.09120247933884199,0.40597933884297777,95.0
21,0.10724793388429689,0.06852066115702535,0.0720371900826451,0.10330991735537101,0.4060041322314076,80.0
22,0.08654958677685932,0.0693181818181824,0.06931404958677743,0.11433057851239559,0.40598760330578776,95.0
23,0.10490909090909036,0.07022727272727332,0.07186363636363684,0.08958677685950316,0.4059752066115729,95.0
24,0.09685537190082581,0.06507438016528984,0.06507438016528984,0.07734297520661132,0.4060000000000027,100.0
25,0.09575619834710694,0.06198347107438071,0.07006611570247993,0.09656611570247844,0.4060000000000027,60.0
26,0.10031404958677634,0.06855371900826504,0.06855371900826504,0.09302066115702365,0.4060000000000027,100.0
27,0.10210330578512339,0.06553305785124024,0.06567768595041383,0.09466528925619785,0.4060000000000027,90.0
28,0.10188016528925574,0.06696280991735591,0.06696280991735591,0.08301652892561942,0.4060000000000027,100.0
29,0.10323140495867729,0.06592975206611627,0.06592975206611627,0.08886363636363588,0.40598760330578776,100.0
