,Nflow
0,0.05929752066115707
1,0.05371900826446285
2,0.05371900826446285
3,0.05557851239669426
4,0.06115702479338847
5,0.08533057851239674
6,0.05557851239669426
7,0.05743801652892567
8,0.06115702479338847
9,0.05371900826446285
10,0.05743801652892567
11,0.06301652892561987
12,0.06487603305785128
13,0.057438016528925655
14,0.05743801652892567
15,0.05371900826446285
16,0.08533057851239673
17,0.05371900826446285
18,0.0667355371900827
19,0.0704545454545455
20,0.05557851239669426
21,0.059297520661157066
22,0.08533057851239673
23,0.05371900826446285
24,0.0667355371900827
25,0.0704545454545455
26,0.05557851239669426
27,0.059297520661157066
28,0.08533057851239673
29,0.05371900826446285
