,Nflow
0,0.05026176000000004
1,0.052860160000000045
2,0.07142272000000004
3,0.05350656000000004
4,0.06672192000000003
5,0.06546496000000004
6,0.05230528000000004
7,0.05000000000000004
8,0.07356480000000003
9,0.09933632000000002
10,0.05000000000000004
11,0.09703296000000002
12,0.050169600000000036
13,0.052860160000000045
14,0.07142272000000004
15,0.05350656000000004
16,0.06672192000000003
17,0.06546496000000004
18,0.05230528000000004
19,0.05000000000000004
20,0.07356480000000003
21,0.09933632000000002
22,0.05000000000000004
23,0.09703296000000002
24,0.050169600000000036
25,0.052860160000000045
26,0.07142272000000004
27,0.05350656000000004
28,0.06672192000000003
29,0.06546496000000004
