,Nflow
0,0.10350656000000001
1,0.05840320000000003
2,0.05562112000000003
3,0.06079552000000003
4,0.05586432000000004
5,0.05484288000000003
6,0.07566528000000002
7,0.05255488000000003
8,0.058652160000000036
9,0.05117504000000005
10,0.05688768000000003
11,0.06631936000000002
12,0.05418880000000003
13,0.05086016000000004
14,0.048510080000000046
15,0.053624320000000045
16,0.049416960000000044
17,0.07432704000000001
18,0.07311936000000001
19,0.05352064000000003
20,0.10442880000000003
21,0.05760704000000003
22,0.10136768
23,0.06907136000000003
24,0.08666240000000001
25,0.04856320000000004
26,0.07906112000000003
27,0.04895808000000004
28,0.05000000000000004
29,0.07627904000000003
