,Nflow
0,0.051690880000000036
1,0.04963136000000004
2,0.09894464
3,0.05759104000000003
4,0.05675456000000004
5,0.049997440000000046
6,0.08391872000000002
7,0.049589760000000045
8,0.06705280000000004
9,0.08440512000000003
10,0.04790144000000004
11,0.06904960000000003
12,0.09304896
13,0.07850560000000001
14,0.05063872000000003
15,0.09024256000000001
16,0.04978432000000004
17,0.050251520000000036
18,0.08819968000000003
19,0.12802496
20,0.06315456000000004
21,0.062072960000000024
22,0.05645376000000004
23,0.08182272
24,0.07565248000000004
25,0.07853248000000003
26,0.04966272000000004
27,0.06495104000000003
28,0.04833600000000004
29,0.05382592000000004
