,Nflow
0,0.04878848000000004
1,0.04803456000000004
2,0.08382656000000002
3,0.04779584000000003
4,0.051439360000000024
5,0.046300160000000035
6,0.09461568000000004
7,0.04592768000000004
8,0.11165504000000001
9,0.07060992000000002
10,0.08007040000000001
11,0.06218176000000003
12,0.05479168000000003
13,0.05500800000000003
14,0.04781952000000004
15,0.18590208
16,0.04625344000000005
17,0.05030656000000004
18,0.046823680000000034
19,0.050760320000000025
20,0.05034752000000002
21,0.04768192000000004
22,0.09124736000000003
23,0.04892800000000004
24,0.04481984000000004
25,0.054401280000000045
26,0.05911296000000002
27,0.10631616000000002
28,0.05030976000000002
29,0.05213440000000003
