,Nflow
0,0.09738880000000001
1,0.04928256000000004
2,0.05867776000000004
3,0.04940288000000004
4,0.05054784000000003
5,0.06082112000000003
6,0.07780864000000003
7,0.04976384000000004
8,0.05005440000000004
9,0.049123840000000044
10,0.04950016000000004
11,0.050127360000000044
12,0.06323520000000003
13,0.055900800000000035
14,0.08387136000000002
15,0.09565696000000004
16,0.08818176000000001
17,0.05005440000000004
18,0.049123840000000044
19,0.04950016000000004
20,0.050127360000000044
21,0.06323520000000003
22,0.055900800000000035
23,0.08387136000000002
24,0.09565696000000004
25,0.08818176000000001
26,0.05005440000000004
27,0.049123840000000044
28,0.04950016000000004
29,0.050127360000000044
