,Nflow
0,0.061708160000000026
1,0.05143040000000004
2,0.07201792000000003
3,0.06439808000000002
4,0.060839680000000035
5,0.06275840000000002
6,0.09866176
7,0.05142208000000002
8,0.05467712000000003
9,0.055315840000000026
10,0.1297376
11,0.08254528000000003
12,0.06143360000000003
13,0.08854656000000002
14,0.08854656000000002
15,0.08854656000000002
16,0.08854656000000002
17,0.08854656000000002
18,0.08854656000000002
19,0.08854656000000002
20,0.08854656000000002
21,0.08854656000000002
22,0.08854656000000002
23,0.08854656000000002
24,0.08854656000000002
25,0.08854656000000002
26,0.08854656000000002
27,0.08854656000000002
28,0.08854656000000002
29,0.08854656000000002
