,Nflow
0,0.055584000000000036
1,0.06275648000000003
2,0.07206784000000004
3,0.07886976000000002
4,0.05643520000000004
5,0.04825856000000004
6,0.049749120000000036
7,0.07947456000000001
8,0.07051904000000002
9,0.06302144000000003
10,0.055459840000000024
11,0.06133376000000003
12,0.06119040000000003
13,0.04863168000000003
14,0.07302272000000001
15,0.05662016000000003
16,0.04949952000000003
17,0.05068928000000004
18,0.06649856000000004
19,0.11161536000000002
20,0.07078400000000003
21,0.05146240000000003
22,0.04690432000000003
23,0.04929024000000005
24,0.07204544000000002
25,0.050237440000000036
26,0.05020992000000004
27,0.05871168000000002
28,0.09312256000000001
29,0.047836160000000044
