,TRUST,TRUST++ MV,TRUST++ tuned,boosting,MC,K_tuned
0,0.036160640000000195,0.03656640000000014,0.03600192000000011,0.029077760000000064,0.2521612800000003,10.0
1,0.044092800000000154,0.04088320000000015,0.041095680000000266,0.03385408000000012,0.3052211200000017,15.0
2,0.03284224000000011,0.03365696000000016,0.0374201600000002,0.027814400000000163,0.26753599999999955,10.0
3,0.032561920000000265,0.03800128000000024,0.03317888000000017,0.03571648000000011,0.29427840000000133,25.0
4,0.03743552000000036,0.03515648000000028,0.038538240000000175,0.03294144000000018,0.2871180800000006,10.0
5,0.032250880000000155,0.03361792000000021,0.03411072000000018,0.029986560000000134,0.30461056000000153,15.0
6,0.035936000000000155,0.03561408000000018,0.03602048000000018,0.026421760000000127,0.2900230400000017,15.0
7,0.04080128000000016,0.038510080000000224,0.03555904000000015,0.02866624000000013,0.2761740800000007,15.0
8,0.03403712000000013,0.03537408000000014,0.03968512000000027,0.032777600000000205,0.2554937599999995,10.0
9,0.03928640000000013,0.039641600000000214,0.03906944000000013,0.031020160000000213,0.29375744000000154,15.0
10,0.028454400000000133,0.033596800000000177,0.03684416000000013,0.028595840000000115,0.24602495999999988,10.0
11,0.03811136000000024,0.03617024000000019,0.03613504000000019,0.028499200000000023,0.2505292799999999,25.0
12,0.03185664000000016,0.03720896000000022,0.03608640000000015,0.034538240000000074,0.3065657600000017,10.0
13,0.03914688000000026,0.03695168000000014,0.03513344000000018,0.027344000000000146,0.2757043200000003,20.0
14,0.03399296000000024,0.03432256000000021,0.0364960000000002,0.027170560000000177,0.2701939200000002,15.0
15,0.03374464000000013,0.0356966400000002,0.03593984000000012,0.028444160000000055,0.2748409600000002,20.0
16,0.03387200000000016,0.035405440000000156,0.03742592000000016,0.031221120000000168,0.25894912000000014,15.0
17,0.03625088000000017,0.03458432000000016,0.034453760000000194,0.029294080000000132,0.2505471999999998,20.0
18,0.03939136000000023,0.034603520000000214,0.036670720000000205,0.02944256000000008,0.27985216000000046,10.0
19,0.037404800000000245,0.03487872000000011,0.04034304000000024,0.03176704000000014,0.27009088000000014,10.0
20,0.03934272000000031,0.03881664000000012,0.03946944000000021,0.02963008000000008,0.2901715200000023,90.0
21,0.039527680000000225,0.03896960000000021,0.03968512000000012,0.03180160000000014,0.28081471999999996,15.0
22,0.035984640000000206,0.03635328000000029,0.035246720000000155,0.029096320000000106,0.2816851200000001,15.0
23,0.02690688000000009,0.035205760000000225,0.04287488000000027,0.034413440000000184,0.25078079999999936,10.0
24,0.033111040000000154,0.033777920000000225,0.03608256000000017,0.02978816000000013,0.3133318400000019,10.0
25,0.04340992000000019,0.03874240000000016,0.038159360000000156,0.033001600000000256,0.2963820800000014,15.0
26,0.051176320000000476,0.04116608000000023,0.0418457600000002,0.03022208000000012,0.2734886399999999,15.0
27,0.03463808000000027,0.03539264000000027,0.0377248000000002,0.032236160000000104,0.308542720000001,10.0
28,0.03174016000000018,0.03253824000000019,0.032783360000000095,0.027540480000000096,0.2724512,15.0
29,0.037733120000000155,0.035057920000000166,0.03719552000000023,0.028718080000000215,0.2526080000000001,10.0
