,Nflow
0,0.050000000000000044
1,0.050000000000000044
2,0.050000000000000044
3,0.050000000000000044
4,0.050000000000000044
5,0.050000000000000044
6,0.050000000000000044
7,0.050000000000000044
8,0.05842975206611574
9,0.050000000000000044
10,0.050000000000000044
11,0.050000000000000044
12,0.050000000000000044
13,0.050000000000000044
14,0.050000000000000044
15,0.05842975206611574
16,0.050000000000000044
17,0.050000000000000044
18,0.050000000000000044
19,0.050000000000000044
20,0.050000000000000044
21,0.050000000000000044
22,0.05842975206611574
23,0.050000000000000044
24,0.050000000000000044
25,0.050000000000000044
26,0.050000000000000044
27,0.050000000000000044
28,0.050000000000000044
29,0.05842975206611574
