,Nflow
0,0.06059090909090912
1,0.05083057851239673
2,0.056429752066115745
3,0.07680165289256202
4,0.06590495867768599
5,0.06701239669421491
6,0.06395867768595045
7,0.05533884297520665
8,0.05190082644628103
9,0.07109090909090912
10,0.04944628099173558
11,0.049657024793388474
12,0.053136363636363676
13,0.06479338842975209
14,0.09787603305785128
15,0.07124793388429757
16,0.07645867768595044
17,0.06414876033057855
18,0.07683471074380169
19,0.1132851239669422
20,0.09434710743801657
21,0.06669834710743805
22,0.06647933884297524
23,0.07358264462809921
24,0.05190082644628103
25,0.07109090909090912
26,0.04944628099173558
27,0.049657024793388474
28,0.053136363636363676
29,0.06479338842975209
