,Nflow
0,0.0879834710743802
1,0.09173966942148763
2,0.05362396694214879
3,0.07045867768595045
4,0.06989669421487607
5,0.06400000000000003
6,0.07098760330578516
7,0.04970661157024797
8,0.05014876033057855
9,0.08242975206611573
10,0.05047107438016533
11,0.05049586776859508
12,0.09559917355371904
13,0.0854421487603306
14,0.06775206611570252
15,0.049801652892562026
16,0.06334710743801655
17,0.09142148760330582
18,0.05311157024793392
19,0.08633884297520664
20,0.13197107438016528
21,0.055710743801652925
22,0.049896694214876074
23,0.0680826446280992
24,0.09120661157024798
25,0.0803925619834711
26,0.06264876033057855
27,0.10549173553719013
28,0.049987603305785167
29,0.07770661157024797
