,Nflow,B,N
0,0.038555000000000034,10000,1
1,0.03986500000000003,10000,1
2,0.03986500000000003,10000,1
3,0.03986500000000003,10000,1
4,0.03986500000000003,10000,1
5,0.03986500000000003,10000,1
6,0.03986500000000003,10000,1
7,0.03986500000000003,10000,1
8,0.03986500000000003,10000,1
9,0.03986500000000003,10000,1
10,0.03986500000000003,10000,1
11,0.03986500000000003,10000,1
12,0.03986500000000003,10000,1
13,0.03986500000000003,10000,1
14,0.03986500000000003,10000,1
15,0.03986500000000003,10000,1
16,0.03986500000000003,10000,1
17,0.03986500000000003,10000,1
18,0.03986500000000003,10000,1
19,0.03986500000000003,10000,1
20,0.03986500000000003,10000,1
21,0.03986500000000003,10000,1
22,0.03986500000000003,10000,1
23,0.03986500000000003,10000,1
24,0.03986500000000003,10000,1
25,0.03986500000000003,10000,1
26,0.03986500000000003,10000,1
27,0.03986500000000003,10000,1
28,0.03986500000000003,10000,1
29,0.03986500000000003,10000,1
0,0.03710000000000003,15000,1
1,0.038875000000000035,15000,1
2,0.038875000000000035,15000,1
3,0.038875000000000035,15000,1
4,0.038875000000000035,15000,1
5,0.038875000000000035,15000,1
6,0.038875000000000035,15000,1
7,0.038875000000000035,15000,1
8,0.038875000000000035,15000,1
9,0.038875000000000035,15000,1
10,0.038875000000000035,15000,1
11,0.038875000000000035,15000,1
12,0.038875000000000035,15000,1
13,0.038875000000000035,15000,1
14,0.038875000000000035,15000,1
15,0.038875000000000035,15000,1
16,0.038875000000000035,15000,1
17,0.038875000000000035,15000,1
18,0.038875000000000035,15000,1
19,0.038875000000000035,15000,1
20,0.038875000000000035,15000,1
21,0.038875000000000035,15000,1
22,0.038875000000000035,15000,1
23,0.038875000000000035,15000,1
24,0.038875000000000035,15000,1
25,0.038875000000000035,15000,1
26,0.038875000000000035,15000,1
27,0.038875000000000035,15000,1
28,0.038875000000000035,15000,1
29,0.038875000000000035,15000,1
0,0.03850500000000003,20000,1
1,0.03774500000000003,20000,1
2,0.03774500000000003,20000,1
3,0.03774500000000003,20000,1
4,0.03774500000000003,20000,1
5,0.03774500000000003,20000,1
6,0.03774500000000003,20000,1
7,0.03774500000000003,20000,1
8,0.03774500000000003,20000,1
9,0.03774500000000003,20000,1
10,0.03774500000000003,20000,1
11,0.03774500000000003,20000,1
12,0.03774500000000003,20000,1
13,0.03774500000000003,20000,1
14,0.03774500000000003,20000,1
15,0.03774500000000003,20000,1
16,0.03774500000000003,20000,1
17,0.03774500000000003,20000,1
18,0.03774500000000003,20000,1
19,0.03774500000000003,20000,1
20,0.03774500000000003,20000,1
21,0.03774500000000003,20000,1
22,0.03774500000000003,20000,1
23,0.03774500000000003,20000,1
24,0.03774500000000003,20000,1
25,0.03774500000000003,20000,1
26,0.03774500000000003,20000,1
27,0.03774500000000003,20000,1
28,0.03774500000000003,20000,1
29,0.03774500000000003,20000,1
0,0.04078000000000003,30000,1
1,0.038380000000000025,30000,1
2,0.038380000000000025,30000,1
3,0.038380000000000025,30000,1
4,0.038380000000000025,30000,1
5,0.038380000000000025,30000,1
6,0.038380000000000025,30000,1
7,0.038380000000000025,30000,1
8,0.038380000000000025,30000,1
9,0.038380000000000025,30000,1
10,0.038380000000000025,30000,1
11,0.038380000000000025,30000,1
12,0.038380000000000025,30000,1
13,0.038380000000000025,30000,1
14,0.038380000000000025,30000,1
15,0.038380000000000025,30000,1
16,0.038380000000000025,30000,1
17,0.038380000000000025,30000,1
18,0.038380000000000025,30000,1
19,0.038380000000000025,30000,1
20,0.038380000000000025,30000,1
21,0.038380000000000025,30000,1
22,0.038380000000000025,30000,1
23,0.038380000000000025,30000,1
24,0.038380000000000025,30000,1
25,0.038380000000000025,30000,1
26,0.038380000000000025,30000,1
27,0.038380000000000025,30000,1
28,0.038380000000000025,30000,1
29,0.038380000000000025,30000,1
0,0.045370000000000035,10000,5
1,0.04909000000000004,10000,5
2,0.04909000000000004,10000,5
3,0.04909000000000004,10000,5
4,0.04909000000000004,10000,5
5,0.04909000000000004,10000,5
6,0.04909000000000004,10000,5
7,0.04909000000000004,10000,5
8,0.04909000000000004,10000,5
9,0.04909000000000004,10000,5
10,0.04909000000000004,10000,5
11,0.04909000000000004,10000,5
12,0.04909000000000004,10000,5
13,0.04909000000000004,10000,5
14,0.04909000000000004,10000,5
15,0.04909000000000004,10000,5
16,0.04909000000000004,10000,5
17,0.04909000000000004,10000,5
18,0.04909000000000004,10000,5
19,0.04909000000000004,10000,5
20,0.04909000000000004,10000,5
21,0.04909000000000004,10000,5
22,0.04909000000000004,10000,5
23,0.04909000000000004,10000,5
24,0.04909000000000004,10000,5
