,Nflow
0,0.04811333333333329
1,0.019113333333333336
2,0.017426666666666667
3,0.031546666666666626
4,0.024040000000000023
5,0.016839999999999997
6,0.018219999999999986
7,0.01688666666666666
8,0.017339999999999977
9,0.029026666666666638
10,0.024426666666666687
11,0.02109333333333334
12,0.023873333333333302
13,0.016273333333333327
14,0.01811333333333334
15,0.020566666666666678
16,0.01945999999999998
17,0.015333333333333338
18,0.017626666666666645
19,0.01647999999999998
20,0.02425333333333335
21,0.025033333333333352
22,0.01756000000000001
23,0.01935999999999999
24,0.018206666666666673
25,0.023586666666666662
26,0.02627999999999997
27,0.026546666666666687
28,0.01423333333333332
29,0.016919999999999977
