,Nflow
0,0.016906666666666646
1,0.02005333333333331
2,0.013520000000000003
3,0.01619333333333333
4,0.01851333333333333
5,0.017660000000000006
6,0.01586
7,0.015659999999999997
8,0.01633999999999998
9,0.013493333333333328
10,0.016206666666666657
11,0.01734
12,0.02299333333333331
13,0.024593333333333356
14,0.016939999999999986
15,0.016086666666666673
16,0.01883999999999998
17,0.01475999999999999
18,0.01702666666666665
19,0.01665333333333333
20,0.02268666666666663
21,0.017466666666666655
22,0.017393333333333334
23,0.015466666666666656
24,0.02428000000000002
25,0.020199999999999985
26,0.01811333333333334
27,0.01606666666666667
28,0.016000000000000004
29,0.015173333333333329
