,Nflow
0,0.02964000000000001
1,0.03183333333333334
2,0.03865333333333332
3,0.03130666666666667
4,0.029606666666666684
5,0.030480000000000007
6,0.029840000000000005
7,0.03471333333333332
8,0.032233333333333336
9,0.030873333333333346
10,0.030553333333333346
11,0.043493333333333314
12,0.03127333333333334
13,0.03167333333333334
14,0.030799999999999994
15,0.032786666666666665
16,0.037600000000000015
17,0.029380000000000014
18,0.03243333333333333
19,0.03629333333333333
20,0.04009999999999998
21,0.027853333333333327
22,0.03771333333333333
23,0.02915333333333334
24,0.031040000000000015
25,0.02877333333333335
26,0.03018000000000002
27,0.050519999999999975
28,0.029846666666666667
29,0.03306666666666667
