,Nflow
0,0.01632666666666667
1,0.017313333333333302
2,0.015059999999999985
3,0.017486666666666678
4,0.01628666666666667
5,0.017913333333333316
6,0.024713333333333285
7,0.01679333333333334
8,0.014566666666666667
9,0.016940000000000007
10,0.015153333333333331
11,0.01449333333333333
12,0.015826666666666645
13,0.016426666666666645
14,0.01769999999999998
15,0.015213333333333334
16,0.015439999999999978
17,0.015259999999999992
18,0.015013333333333323
19,0.015406666666666643
20,0.017326666666666643
21,0.025133333333333282
22,0.016893333333333302
23,0.013453333333333322
24,0.015053333333333333
25,0.016093333333333307
26,0.014786666666666667
27,0.015306666666666672
28,0.016906666666666653
29,0.015719999999999987
