,Nflow
0,0.03222000000000001
1,0.03261999999999999
2,0.03174
3,0.030640000000000008
4,0.04769333333333331
5,0.03186666666666667
6,0.030880000000000015
7,0.03748666666666665
8,0.04275999999999997
9,0.030540000000000008
10,0.031599999999999975
11,0.033400000000000006
12,0.04275333333333331
13,0.03471999999999999
14,0.03140000000000002
15,0.030233333333333345
16,0.029913333333333347
17,0.032973333333333334
18,0.02966000000000001
19,0.03388666666666668
20,0.03523333333333333
21,0.03296666666666667
22,0.03394666666666667
23,0.03552666666666666
24,0.02930666666666668
25,0.03244000000000001
26,0.031006666666666672
27,0.02908666666666668
28,0.030820000000000007
29,0.033686666666666656
