,Nflow
0,0.029813333333333355
1,0.03156666666666667
2,0.03116000000000002
3,0.030553333333333346
4,0.03180666666666667
5,0.032006666666666655
6,0.030780000000000023
7,0.03002666666666668
8,0.03285999999999999
9,0.031793333333333326
10,0.03186
11,0.031053333333333343
12,0.03946666666666666
13,0.030326666666666675
14,0.03629333333333333
15,0.03430000000000001
16,0.034733333333333324
17,0.03229333333333333
18,0.03595333333333332
19,0.03178666666666667
20,0.03806666666666665
21,0.03152666666666668
22,0.035833333333333335
23,0.029173333333333346
24,0.0303
25,0.03353333333333333
26,0.02964666666666668
27,0.03002666666666668
28,0.03292666666666666
29,0.03068666666666667
