,Nflow
0,0.018093333333333305
1,0.019673333333333327
2,0.02759333333333335
3,0.01707999999999999
4,0.017113333333333324
5,0.01640666666666665
6,0.021066666666666633
7,0.025326666666666636
8,0.030146666666666693
9,0.021133333333333344
10,0.02067999999999997
11,0.022979999999999976
12,0.029053333333333303
13,0.0209333333333333
14,0.019126666666666674
15,0.027759999999999962
16,0.024006666666666683
17,0.018393333333333334
18,0.024186666666666634
19,0.021033333333333324
20,0.024333333333333353
21,0.024700000000000017
22,0.021226666666666644
23,0.017833333333333333
24,0.017666666666666667
25,0.0250933333333333
26,0.018546666666666673
27,0.02078666666666668
28,0.023246666666666686
29,0.023586666666666638
