,Nflow
0,0.03447333333333333
1,0.028673333333333346
2,0.030500000000000006
3,0.031046666666666677
4,0.03768666666666665
5,0.04616666666666664
6,0.03648666666666667
7,0.03202666666666667
8,0.03016
9,0.029366666666666673
10,0.036340000000000004
11,0.03157333333333334
12,0.032940000000000004
13,0.03947333333333333
14,0.03123333333333335
15,0.03176666666666667
16,0.034659999999999996
17,0.039039999999999984
18,0.050506666666666644
19,0.030013333333333343
20,0.04195999999999998
21,0.045746666666666644
22,0.03276666666666666
23,0.04291333333333332
24,0.036046666666666664
25,0.03681333333333333
26,0.032453333333333334
27,0.03080666666666668
28,0.029853333333333343
29,0.03073333333333333
