,Nflow,B,N
20,0.028946666666666634,15000,5
21,0.04865333333333328,15000,5
22,0.031086666666666634,15000,5
23,0.025206666666666648,15000,5
24,0.026239999999999982,15000,5
25,0.024439999999999996,15000,5
26,0.027280000000000002,15000,5
27,0.02460666666666666,15000,5
28,0.02381333333333333,15000,5
29,0.04947999999999994,15000,5
0,0.030793333333333357,20000,5
1,0.025339999999999977,20000,5
2,0.02724666666666665,20000,5
3,0.02306666666666664,20000,5
4,0.03324666666666662,20000,5
5,0.03441333333333329,20000,5
6,0.029339999999999998,20000,5
7,0.026833333333333334,20000,5
8,0.030079999999999992,20000,5
9,0.024939999999999976,20000,5
10,0.025613333333333335,20000,5
11,0.022726666666666645,20000,5
12,0.02716,20000,5
13,0.026106666666666663,20000,5
14,0.02437999999999998,20000,5
15,0.02985999999999997,20000,5
16,0.027713333333333298,20000,5
17,0.05401333333333329,20000,5
18,0.027246666666666676,20000,5
19,0.02421333333333331,20000,5
20,0.028900000000000016,20000,5
21,0.026699999999999956,20000,5
22,0.022593333333333323,20000,5
23,0.03153999999999996,20000,5
24,0.02754666666666666,20000,5
25,0.02723333333333334,20000,5
26,0.025626666666666638,20000,5
27,0.03298000000000003,20000,5
28,0.038959999999999946,20000,5
29,0.03590000000000003,20000,5
0,0.025879999999999993,30000,5
1,0.029826666666666633,30000,5
2,0.025426666666666646,30000,5
3,0.03045999999999996,30000,5
4,0.026826666666666648,30000,5
5,0.028440000000000017,30000,5
6,0.028706666666666644,30000,5
7,0.02445999999999998,30000,5
8,0.02923333333333332,30000,5
9,0.034273333333333274,30000,5
10,0.025153333333333312,30000,5
11,0.031880000000000026,30000,5
12,0.031919999999999976,30000,5
13,0.02695333333333334,30000,5
14,0.03748666666666661,30000,5
15,0.0271133333333333,30000,5
16,0.024546666666666647,30000,5
17,0.026106666666666663,30000,5
18,0.02845333333333332,30000,5
19,0.02732666666666667,30000,5
20,0.024833333333333315,30000,5
21,0.023713333333333326,30000,5
22,0.021653333333333327,30000,5
23,0.026739999999999976,30000,5
24,0.029019999999999997,30000,5
25,0.029079999999999953,30000,5
26,0.027406666666666666,30000,5
27,0.030273333333333294,30000,5
28,0.02510666666666664,30000,5
29,0.027026666666666657,30000,5
0,0.014659999999999975,10000,10
1,0.02099333333333335,10000,10
2,0.013846666666666667,10000,10
3,0.015919999999999983,10000,10
4,0.01948666666666668,10000,10
5,0.016780000000000003,10000,10
6,0.012526666666666663,10000,10
7,0.017386666666666672,10000,10
8,0.01447333333333333,10000,10
9,0.02379333333333329,10000,10
10,0.022193333333333343,10000,10
11,0.014626666666666649,10000,10
12,0.015886666666666643,10000,10
13,0.033653333333333285,10000,10
14,0.017239999999999974,10000,10
15,0.013999999999999986,10000,10
16,0.030653333333333355,10000,10
17,0.014906666666666657,10000,10
18,0.013986666666666663,10000,10
19,0.024379999999999957,10000,10
20,0.015360000000000002,10000,10
21,0.013073333333333326,10000,10
22,0.031093333333333285,10000,10
23,0.018093333333333312,10000,10
24,0.019713333333333347,10000,10
25,0.01223999999999999,10000,10
26,0.01805333333333331,10000,10
27,0.012759999999999988,10000,10
28,0.026366666666666688,10000,10
29,0.02488666666666669,10000,10
0,0.02439999999999997,15000,10
1,0.01454666666666667,15000,10
2,0.014093333333333326,15000,10
3,0.014233333333333329,15000,10
4,0.032206666666666696,15000,10
5,0.02880666666666669,15000,10
6,0.016459999999999992,15000,10
7,0.02362666666666662,15000,10
8,0.049753333333333295,15000,10
9,0.01406,15000,10
10,0.016793333333333348,15000,10
11,0.01638666666666664,15000,10
12,0.012873333333333329,15000,10
13,0.015193333333333338,15000,10
14,0.020326666666666635,15000,10
15,0.022620000000000015,15000,10
16,0.015140000000000006,15000,10
17,0.015193333333333324,15000,10
18,0.022440000000000015,15000,10
19,0.023826666666666625,15000,10
20,0.02267333333333335,15000,10
21,0.01971999999999997,15000,10
22,0.015026666666666647,15000,10
23,0.022000000000000016,15000,10
24,0.020726666666666678,15000,10
25,0.024626666666666682,15000,10
26,0.019626666666666678,15000,10
27,0.02122666666666668,15000,10
28,0.017786666666666645,15000,10
29,0.016486666666666643,15000,10
0,0.014800000000000004,20000,10
1,0.015279999999999998,20000,10
2,0.017173333333333336,20000,10
3,0.028666666666666688,20000,10
4,0.02666666666666669,20000,10
5,0.017566666666666647,20000,10
6,0.015813333333333315,20000,10
7,0.013699999999999999,20000,10
8,0.01334666666666666,20000,10
9,0.013886666666666657,20000,10
10,0.016073333333333342,20000,10
11,0.015253333333333324,20000,10
12,0.013926666666666658,20000,10
13,0.050539999999999946,20000,10
14,0.013459999999999995,20000,10
15,0.016380000000000006,20000,10
16,0.012239999999999997,20000,10
17,0.01739333333333331,20000,10
18,0.039786666666666616,20000,10
19,0.019213333333333336,20000,10
20,0.016393333333333343,20000,10
21,0.015239999999999983,20000,10
22,0.024253333333333352,20000,10
23,0.015286666666666655,20000,10
24,0.04861999999999996,20000,10
25,0.015726666666666674,20000,10
26,0.01851333333333334,20000,10
27,0.020346666666666683,20000,10
28,0.027359999999999964,20000,10
29,0.025880000000000018,20000,10
0,0.018613333333333346,30000,10
1,0.03217333333333329,30000,10
2,0.012826666666666658,30000,10
3,0.03821333333333329,30000,10
4,0.01558666666666665,30000,10
5,0.029193333333333352,30000,10
6,0.014913333333333317,30000,10
7,0.02979999999999996,30000,10
8,0.01570666666666665,30000,10
9,0.013419999999999993,30000,10
10,0.015126666666666667,30000,10
11,0.01747999999999997,30000,10
12,0.018806666666666676,30000,10
13,0.017373333333333314,30000,10
14,0.02043333333333335,30000,10
15,0.023486666666666635,30000,10
16,0.020419999999999962,30000,10
17,0.023666666666666687,30000,10
18,0.022440000000000015,30000,10
19,0.016326666666666653,30000,10
20,0.024593333333333356,30000,10
21,0.01567333333333331,30000,10
22,0.017486666666666633,30000,10
23,0.016379999999999985,30000,10
24,0.018286666666666642,30000,10
25,0.02507333333333335,30000,10
26,0.03657333333333328,30000,10
27,0.01618000000000001,30000,10
28,0.015400000000000004,30000,10
29,0.013573333333333331,30000,10
0,0.020573333333333346,10000,20
1,0.031939999999999955,10000,20
2,0.01871333333333333,10000,20
3,0.01818666666666666,10000,20
4,0.0295133333333333,10000,20
5,0.02516000000000002,10000,20
6,0.019959999999999988,10000,20
7,0.019326666666666655,10000,20
8,0.017839999999999995,10000,20
9,0.018473333333333345,10000,20
10,0.018819999999999996,10000,20
11,0.018839999999999992,10000,20
12,0.023233333333333307,10000,20
13,0.01972666666666666,10000,20
14,0.02984666666666663,10000,20
15,0.01790666666666666,10000,20
16,0.02769999999999997,10000,20
17,0.022366666666666642,10000,20
18,0.03444666666666662,10000,20
19,0.018926666666666668,10000,20
20,0.03187333333333329,10000,20
